Region,Country,State,City,Month,Day,Year,AvgTemperature,,Date,,,,
North America,US,Alaska,Anchorage,5,4,2018,42.3,,2018-05-04,,,,
North America,US,Alaska,Anchorage,5,5,2018,44.4,,2018-05-05,,,,
North America,US,Alaska,Anchorage,5,6,2018,45.3,,2018-05-06,,,,
North America,US,Alaska,Anchorage,5,7,2018,40.2,,2018-05-07,,,,
North America,US,Alaska,Anchorage,5,8,2018,45.3,,2018-05-08,,,,
North America,US,Alaska,Anchorage,5,9,2018,49.3,,2018-05-09,,,,
North America,US,Alaska,Anchorage,5,10,2018,52.1,,2018-05-10,,,,
North America,US,Alaska,Anchorage,5,11,2018,49.3,,2018-05-11,,,,
North America,US,Alaska,Anchorage,5,12,2018,48.2,,2018-05-12,,,,
North America,US,Alaska,Anchorage,5,13,2018,44.9,,2018-05-13,,,,
North America,US,Alaska,Anchorage,5,14,2018,49.2,,2018-05-14,,,,
North America,US,Alaska,Anchorage,5,15,2018,48.5,,2018-05-15,,,,
North America,US,Alaska,Anchorage,5,16,2018,46.6,,2018-05-16,,,,
North America,US,Alaska,Anchorage,5,17,2018,46.6,,2018-05-17,,,,
North America,US,Alaska,Anchorage,5,18,2018,47.2,,2018-05-18,,,,
North America,US,Alaska,Anchorage,5,19,2018,50.6,,2018-05-19,,,,
North America,US,Alaska,Anchorage,5,20,2018,48.4,,2018-05-20,,,,
North America,US,Alaska,Anchorage,5,21,2018,48.5,,2018-05-21,,,,
North America,US,Alaska,Anchorage,5,22,2018,51.6,,2018-05-22,,,,
North America,US,Alaska,Anchorage,5,23,2018,51.9,,2018-05-23,,,,
North America,US,Alaska,Anchorage,5,24,2018,50.3,,2018-05-24,,,,
North America,US,Alaska,Anchorage,5,25,2018,50.4,,2018-05-25,,,,
North America,US,Alaska,Anchorage,5,26,2018,50.8,,2018-05-26,,,,
North America,US,Alaska,Anchorage,5,27,2018,53.4,,2018-05-27,,,,
North America,US,Alaska,Anchorage,5,28,2018,54.2,,2018-05-28,,,,
North America,US,Alaska,Anchorage,5,29,2018,55.7,,2018-05-29,,,,
North America,US,Alaska,Anchorage,5,30,2018,51.3,,2018-05-30,,,,
North America,US,Alaska,Anchorage,5,31,2018,51.3,,2018-05-31,,,,
North America,US,Alaska,Anchorage,6,1,2018,52.6,,2018-06-01,,,,
North America,US,Alaska,Anchorage,6,2,2018,56.8,,2018-06-02,,,,
North America,US,Alaska,Anchorage,6,3,2018,58,,2018-06-03,,,,
North America,US,Alaska,Anchorage,6,4,2018,51,,2018-06-04,,,,
North America,US,Alaska,Anchorage,6,5,2018,54,,2018-06-05,,,,
North America,US,Alaska,Anchorage,6,6,2018,50.9,,2018-06-06,,,,
North America,US,Alaska,Anchorage,6,7,2018,54,,2018-06-07,,,,
North America,US,Alaska,Anchorage,6,8,2018,54.8,,2018-06-08,,,,
North America,US,Alaska,Anchorage,6,9,2018,57.8,,2018-06-09,,,,
North America,US,Alaska,Anchorage,6,10,2018,56.8,,2018-06-10,,,,
North America,US,Alaska,Anchorage,6,11,2018,57.3,,2018-06-11,,,,
North America,US,Alaska,Anchorage,6,12,2018,52.8,,2018-06-12,,,,
North America,US,Alaska,Anchorage,6,13,2018,53.6,,2018-06-13,,,,
North America,US,Alaska,Anchorage,6,14,2018,59.3,,2018-06-14,,,,
North America,US,Alaska,Anchorage,6,15,2018,61,,2018-06-15,,,,
North America,US,Alaska,Anchorage,6,16,2018,53.3,,2018-06-16,,,,
North America,US,Alaska,Anchorage,6,17,2018,58,,2018-06-17,,,,
North America,US,Alaska,Anchorage,6,18,2018,55.8,,2018-06-18,,,,
North America,US,Alaska,Anchorage,6,19,2018,62.2,,2018-06-19,,,,
North America,US,Alaska,Anchorage,6,20,2018,59.3,,2018-06-20,,,,
North America,US,Alaska,Anchorage,6,21,2018,64.5,,2018-06-21,,,,
North America,US,Alaska,Anchorage,6,22,2018,56.6,,2018-06-22,,,,
North America,US,Alaska,Anchorage,6,23,2018,53.1,,2018-06-23,,,,
North America,US,Alaska,Anchorage,6,24,2018,54.6,,2018-06-24,,,,
North America,US,Alaska,Anchorage,6,25,2018,55.6,,2018-06-25,,,,
North America,US,Alaska,Anchorage,6,26,2018,56.9,,2018-06-26,,,,
North America,US,Alaska,Anchorage,6,27,2018,58.3,,2018-06-27,,,,
North America,US,Alaska,Anchorage,6,28,2018,57.7,,2018-06-28,,,,
North America,US,Alaska,Anchorage,6,29,2018,59.5,,2018-06-29,,,,
North America,US,Alaska,Anchorage,6,30,2018,57.2,,2018-06-30,,,,
North America,US,Alaska,Anchorage,7,1,2018,57.5,,2018-07-01,,,,
North America,US,Alaska,Anchorage,7,2,2018,63.2,,2018-07-02,,,,
North America,US,Alaska,Anchorage,7,3,2018,66.4,,2018-07-03,,,,
North America,US,Alaska,Anchorage,7,4,2018,65.4,,2018-07-04,,,,
North America,US,Alaska,Anchorage,7,5,2018,63.8,,2018-07-05,,,,
North America,US,Alaska,Anchorage,7,6,2018,66.5,,2018-07-06,,,,
North America,US,Alaska,Anchorage,7,7,2018,69.3,,2018-07-07,,,,
North America,US,Alaska,Anchorage,7,8,2018,65.5,,2018-07-08,,,,
North America,US,Alaska,Anchorage,7,9,2018,59.6,,2018-07-09,,,,
North America,US,Alaska,Anchorage,7,10,2018,56.6,,2018-07-10,,,,
North America,US,Alaska,Anchorage,7,11,2018,54,,2018-07-11,,,,
North America,US,Alaska,Anchorage,7,12,2018,56.1,,2018-07-12,,,,
North America,US,Alaska,Anchorage,7,13,2018,58.6,,2018-07-13,,,,
North America,US,Alaska,Anchorage,7,14,2018,56.1,,2018-07-14,,,,
North America,US,Alaska,Anchorage,7,15,2018,57.2,,2018-07-15,,,,
North America,US,Alaska,Anchorage,7,16,2018,58.7,,2018-07-16,,,,
North America,US,Alaska,Anchorage,7,17,2018,59.3,,2018-07-17,,,,
North America,US,Alaska,Anchorage,7,18,2018,59.6,,2018-07-18,,,,
North America,US,Alaska,Anchorage,7,19,2018,60.3,,2018-07-19,,,,
North America,US,Alaska,Anchorage,7,20,2018,56.8,,2018-07-20,,,,
North America,US,Alaska,Anchorage,7,21,2018,60.7,,2018-07-21,,,,
North America,US,Alaska,Anchorage,7,22,2018,63,,2018-07-22,,,,
North America,US,Alaska,Anchorage,7,23,2018,62.7,,2018-07-23,,,,
North America,US,Alaska,Anchorage,7,24,2018,62.3,,2018-07-24,,,,
North America,US,Alaska,Anchorage,7,25,2018,59.4,,2018-07-25,,,,
North America,US,Alaska,Anchorage,7,26,2018,61,,2018-07-26,,,,
North America,US,Alaska,Anchorage,7,27,2018,61.4,,2018-07-27,,,,
North America,US,Alaska,Anchorage,7,28,2018,60.3,,2018-07-28,,,,
North America,US,Alaska,Anchorage,7,29,2018,62.1,,2018-07-29,,,,
North America,US,Alaska,Anchorage,7,30,2018,66.2,,2018-07-30,,,,
North America,US,Alaska,Anchorage,7,31,2018,62.3,,2018-07-31,,,,
North America,US,Alaska,Anchorage,8,1,2018,63.5,,2018-08-01,,,,
North America,US,Alaska,Anchorage,8,2,2018,59,,2018-08-02,,,,
North America,US,Alaska,Anchorage,8,3,2018,59.4,,2018-08-03,,,,
North America,US,Alaska,Anchorage,8,4,2018,66,,2018-08-04,,,,
North America,US,Alaska,Anchorage,8,5,2018,65.1,,2018-08-05,,,,
North America,US,Alaska,Anchorage,8,6,2018,64.8,,2018-08-06,,,,
North America,US,Alaska,Anchorage,8,7,2018,60.5,,2018-08-07,,,,
North America,US,Alaska,Anchorage,8,8,2018,57.5,,2018-08-08,,,,
North America,US,Alaska,Anchorage,8,9,2018,57.9,,2018-08-09,,,,
North America,US,Alaska,Anchorage,8,10,2018,59.8,,2018-08-10,,,,
North America,US,Alaska,Anchorage,8,11,2018,60.1,,2018-08-11,,,,
North America,US,Alaska,Anchorage,8,12,2018,60,,2018-08-12,,,,
North America,US,Alaska,Anchorage,8,13,2018,61.1,,2018-08-13,,,,
North America,US,Alaska,Anchorage,8,14,2018,56.6,,2018-08-14,,,,
North America,US,Alaska,Anchorage,8,15,2018,56.1,,2018-08-15,,,,
North America,US,Alaska,Anchorage,8,16,2018,55.9,,2018-08-16,,,,
North America,US,Alaska,Anchorage,8,17,2018,56.8,,2018-08-17,,,,
North America,US,Alaska,Anchorage,8,18,2018,54.6,,2018-08-18,,,,
North America,US,Alaska,Anchorage,8,19,2018,55.3,,2018-08-19,,,,
North America,US,Alaska,Anchorage,8,20,2018,56.6,,2018-08-20,,,,
North America,US,Alaska,Anchorage,8,21,2018,57.3,,2018-08-21,,,,
North America,US,Alaska,Anchorage,8,22,2018,57.6,,2018-08-22,,,,
North America,US,Alaska,Anchorage,8,23,2018,57,,2018-08-23,,,,
North America,US,Alaska,Anchorage,8,24,2018,55,,2018-08-24,,,,
North America,US,Alaska,Anchorage,8,25,2018,55.8,,2018-08-25,,,,
North America,US,Alaska,Anchorage,8,26,2018,56.1,,2018-08-26,,,,
North America,US,Alaska,Anchorage,8,27,2018,58.5,,2018-08-27,,,,
North America,US,Alaska,Anchorage,8,28,2018,58.2,,2018-08-28,,,,
North America,US,Alaska,Anchorage,8,29,2018,55.8,,2018-08-29,,,,
North America,US,Alaska,Anchorage,8,30,2018,59,,2018-08-30,,,,
North America,US,Alaska,Anchorage,8,31,2018,57.7,,2018-08-31,,,,
North America,US,Alaska,Anchorage,9,1,2018,55.1,,2018-09-01,,,,
North America,US,Alaska,Anchorage,9,2,2018,54.6,,2018-09-02,,,,
North America,US,Alaska,Anchorage,9,3,2018,54.5,,2018-09-03,,,,
North America,US,Alaska,Anchorage,9,4,2018,56.2,,2018-09-04,,,,
North America,US,Alaska,Anchorage,9,5,2018,55.1,,2018-09-05,,,,
North America,US,Alaska,Anchorage,9,6,2018,56.8,,2018-09-06,,,,
North America,US,Alaska,Anchorage,9,7,2018,57.2,,2018-09-07,,,,
North America,US,Alaska,Anchorage,9,8,2018,55.5,,2018-09-08,,,,
North America,US,Alaska,Anchorage,9,9,2018,56,,2018-09-09,,,,
North America,US,Alaska,Anchorage,9,10,2018,53.7,,2018-09-10,,,,
North America,US,Alaska,Anchorage,9,11,2018,54,,2018-09-11,,,,
North America,US,Alaska,Anchorage,9,12,2018,55.7,,2018-09-12,,,,
North America,US,Alaska,Anchorage,9,13,2018,56.1,,2018-09-13,,,,
North America,US,Alaska,Anchorage,9,14,2018,56.9,,2018-09-14,,,,
North America,US,Alaska,Anchorage,9,15,2018,59.5,,2018-09-15,,,,
North America,US,Alaska,Anchorage,9,16,2018,57.3,,2018-09-16,,,,
North America,US,Alaska,Anchorage,9,17,2018,56.4,,2018-09-17,,,,
North America,US,Alaska,Anchorage,9,18,2018,56.1,,2018-09-18,,,,
North America,US,Alaska,Anchorage,9,19,2018,54.5,,2018-09-19,,,,
North America,US,Alaska,Anchorage,9,20,2018,55.4,,2018-09-20,,,,
North America,US,Alaska,Anchorage,9,21,2018,53,,2018-09-21,,,,
North America,US,Alaska,Anchorage,9,22,2018,53.2,,2018-09-22,,,,
North America,US,Alaska,Anchorage,9,23,2018,55.5,,2018-09-23,,,,
North America,US,Alaska,Anchorage,9,24,2018,55,,2018-09-24,,,,
North America,US,Alaska,Anchorage,9,25,2018,56.8,,2018-09-25,,,,
North America,US,Alaska,Anchorage,9,26,2018,47.7,,2018-09-26,,,,
North America,US,Alaska,Anchorage,9,27,2018,49.2,,2018-09-27,,,,
North America,US,Alaska,Anchorage,9,28,2018,50.2,,2018-09-28,,,,
North America,US,Alaska,Anchorage,9,29,2018,52.5,,2018-09-29,,,,
North America,US,Alaska,Anchorage,9,30,2018,50.9,,2018-09-30,,,,
North America,US,Alaska,Anchorage,10,1,2018,45.7,,2018-10-01,,,,
North America,US,Alaska,Anchorage,10,2,2018,48.2,,2018-10-02,,,,
North America,US,Alaska,Anchorage,10,3,2018,49.1,,2018-10-03,,,,
North America,US,Alaska,Anchorage,10,4,2018,48.7,,2018-10-04,,,,
North America,US,Alaska,Anchorage,10,5,2018,49.8,,2018-10-05,,,,
North America,US,Alaska,Anchorage,10,6,2018,49.8,,2018-10-06,,,,
North America,US,Alaska,Anchorage,10,7,2018,47,,2018-10-07,,,,
North America,US,Alaska,Anchorage,10,8,2018,48.2,,2018-10-08,,,,
North America,US,Alaska,Anchorage,10,9,2018,44.9,,2018-10-09,,,,
North America,US,Alaska,Anchorage,10,10,2018,47.6,,2018-10-10,,,,
North America,US,Alaska,Anchorage,10,11,2018,51.7,,2018-10-11,,,,
North America,US,Alaska,Anchorage,10,12,2018,52.5,,2018-10-12,,,,
North America,US,Alaska,Anchorage,10,13,2018,44.1,,2018-10-13,,,,
North America,US,Alaska,Anchorage,10,14,2018,45,,2018-10-14,,,,
North America,US,Alaska,Anchorage,10,15,2018,42.3,,2018-10-15,,,,
North America,US,Alaska,Anchorage,10,16,2018,47.9,,2018-10-16,,,,
North America,US,Alaska,Anchorage,10,17,2018,52.3,,2018-10-17,,,,
North America,US,Alaska,Anchorage,10,18,2018,49.9,,2018-10-18,,,,
North America,US,Alaska,Anchorage,10,19,2018,46,,2018-10-19,,,,
North America,US,Alaska,Anchorage,10,20,2018,47.5,,2018-10-20,,,,
North America,US,Alaska,Anchorage,10,21,2018,46.8,,2018-10-21,,,,
North America,US,Alaska,Anchorage,10,22,2018,45,,2018-10-22,,,,
North America,US,Alaska,Anchorage,10,23,2018,44.5,,2018-10-23,,,,
North America,US,Alaska,Anchorage,10,24,2018,49.5,,2018-10-24,,,,
North America,US,Alaska,Anchorage,10,25,2018,43.4,,2018-10-25,,,,
North America,US,Alaska,Anchorage,10,26,2018,45.8,,2018-10-26,,,,
North America,US,Alaska,Anchorage,10,27,2018,41,,2018-10-27,,,,
North America,US,Alaska,Anchorage,10,28,2018,38.5,,2018-10-28,,,,
North America,US,Alaska,Anchorage,10,29,2018,31.9,,2018-10-29,,,,
North America,US,Alaska,Anchorage,10,30,2018,27.1,,2018-10-30,,,,
North America,US,Alaska,Anchorage,10,31,2018,26.1,,2018-10-31,,,,
North America,US,Alaska,Anchorage,11,1,2018,24.5,,2018-11-01,,,,
North America,US,Alaska,Anchorage,11,2,2018,24.5,,2018-11-02,,,,
North America,US,Alaska,Anchorage,11,3,2018,29,,2018-11-03,,,,
North America,US,Alaska,Anchorage,11,4,2018,24.6,,2018-11-04,,,,
North America,US,Alaska,Anchorage,11,5,2018,22.3,,2018-11-05,,,,
North America,US,Alaska,Anchorage,11,6,2018,21.5,,2018-11-06,,,,
North America,US,Alaska,Anchorage,11,7,2018,27.8,,2018-11-07,,,,
North America,US,Alaska,Anchorage,11,8,2018,35.3,,2018-11-08,,,,
North America,US,Alaska,Anchorage,11,9,2018,35,,2018-11-09,,,,
North America,US,Alaska,Anchorage,11,10,2018,30.6,,2018-11-10,,,,
North America,US,Alaska,Anchorage,11,11,2018,31.6,,2018-11-11,,,,
North America,US,Alaska,Anchorage,11,12,2018,36.5,,2018-11-12,,,,
North America,US,Alaska,Anchorage,11,13,2018,40,,2018-11-13,,,,
North America,US,Alaska,Anchorage,11,14,2018,31.2,,2018-11-14,,,,
North America,US,Alaska,Anchorage,11,15,2018,26.4,,2018-11-15,,,,
North America,US,Alaska,Anchorage,11,16,2018,27.4,,2018-11-16,,,,
North America,US,Alaska,Anchorage,11,17,2018,33.4,,2018-11-17,,,,
North America,US,Alaska,Anchorage,11,18,2018,36.8,,2018-11-18,,,,
North America,US,Alaska,Anchorage,11,19,2018,37.9,,2018-11-19,,,,
North America,US,Alaska,Anchorage,11,20,2018,32.9,,2018-11-20,,,,
North America,US,Alaska,Anchorage,11,21,2018,30.3,,2018-11-21,,,,
North America,US,Alaska,Anchorage,11,22,2018,26.6,,2018-11-22,,,,
North America,US,Alaska,Anchorage,11,23,2018,21.5,,2018-11-23,,,,
North America,US,Alaska,Anchorage,11,24,2018,24.4,,2018-11-24,,,,
North America,US,Alaska,Anchorage,11,25,2018,33,,2018-11-25,,,,
North America,US,Alaska,Anchorage,11,26,2018,36.5,,2018-11-26,,,,
North America,US,Alaska,Anchorage,11,27,2018,36.4,,2018-11-27,,,,
North America,US,Alaska,Anchorage,11,28,2018,34.9,,2018-11-28,,,,
North America,US,Alaska,Anchorage,11,29,2018,31.6,,2018-11-29,,,,
North America,US,Alaska,Anchorage,11,30,2018,28,,2018-11-30,,,,
North America,US,Alaska,Anchorage,12,1,2018,28.7,,2018-12-01,,,,
North America,US,Alaska,Anchorage,12,2,2018,38,,2018-12-02,,,,
North America,US,Alaska,Anchorage,12,3,2018,36.3,,2018-12-03,,,,
North America,US,Alaska,Anchorage,12,4,2018,26.8,,2018-12-04,,,,
North America,US,Alaska,Anchorage,12,5,2018,28.8,,2018-12-05,,,,
North America,US,Alaska,Anchorage,12,6,2018,31.4,,2018-12-06,,,,
North America,US,Alaska,Anchorage,12,7,2018,34.2,,2018-12-07,,,,
North America,US,Alaska,Anchorage,12,8,2018,35.1,,2018-12-08,,,,
North America,US,Alaska,Anchorage,12,9,2018,31.9,,2018-12-09,,,,
North America,US,Alaska,Anchorage,12,10,2018,25.8,,2018-12-10,,,,
North America,US,Alaska,Anchorage,12,11,2018,28.9,,2018-12-11,,,,
North America,US,Alaska,Anchorage,12,12,2018,27.9,,2018-12-12,,,,
North America,US,Alaska,Anchorage,12,13,2018,22.1,,2018-12-13,,,,
North America,US,Alaska,Anchorage,12,14,2018,17,,2018-12-14,,,,
North America,US,Alaska,Anchorage,12,15,2018,17.6,,2018-12-15,,,,
North America,US,Alaska,Anchorage,12,16,2018,21.3,,2018-12-16,,,,
North America,US,Alaska,Anchorage,12,17,2018,26.6,,2018-12-17,,,,
North America,US,Alaska,Anchorage,12,18,2018,24.7,,2018-12-18,,,,
North America,US,Alaska,Anchorage,12,19,2018,19.5,,2018-12-19,,,,
North America,US,Alaska,Anchorage,12,20,2018,19.7,,2018-12-20,,,,
North America,US,Alaska,Anchorage,12,21,2018,16.9,,2018-12-21,,,,
North America,US,Alaska,Anchorage,12,22,2018,21.5,,2018-12-22,,,,
North America,US,Alaska,Anchorage,12,23,2018,21.8,,2018-12-23,,,,
North America,US,Alaska,Anchorage,12,24,2018,15.8,,2018-12-24,,,,
North America,US,Alaska,Anchorage,12,25,2018,15,,2018-12-25,,,,
North America,US,Alaska,Anchorage,12,26,2018,25,,2018-12-26,,,,
North America,US,Alaska,Anchorage,12,27,2018,27.2,,2018-12-27,,,,
North America,US,Alaska,Anchorage,12,28,2018,25.4,,2018-12-28,,,,
North America,US,Alaska,Anchorage,12,29,2018,24.9,,2018-12-29,,,,
North America,US,Alaska,Anchorage,12,30,2018,25.1,,2018-12-30,,,,
North America,US,Alaska,Anchorage,12,31,2018,34.3,,2018-12-31,,,,
North America,US,Alaska,Anchorage,1,1,2019,38,,2019-01-01,,,,
North America,US,Alaska,Anchorage,1,2,2019,38.4,,2019-01-02,,,,
North America,US,Alaska,Anchorage,1,3,2019,27.3,,2019-01-03,,,,
North America,US,Alaska,Anchorage,1,4,2019,14.4,,2019-01-04,,,,
North America,US,Alaska,Anchorage,1,5,2019,7.2,,2019-01-05,,,,
North America,US,Alaska,Anchorage,1,6,2019,6.1,,2019-01-06,,,,
North America,US,Alaska,Anchorage,1,7,2019,-0.8,,2019-01-07,,,,
North America,US,Alaska,Anchorage,1,8,2019,7,,2019-01-08,,,,
North America,US,Alaska,Anchorage,1,9,2019,11.1,,2019-01-09,,,,
North America,US,Alaska,Anchorage,1,10,2019,13.2,,2019-01-10,,,,
North America,US,Alaska,Anchorage,1,11,2019,3.5,,2019-01-11,,,,
North America,US,Alaska,Anchorage,1,12,2019,0.8,,2019-01-12,,,,
North America,US,Alaska,Anchorage,1,13,2019,19.3,,2019-01-13,,,,
North America,US,Alaska,Anchorage,1,14,2019,27.3,,2019-01-14,,,,
North America,US,Alaska,Anchorage,1,15,2019,23.2,,2019-01-15,,,,
North America,US,Alaska,Anchorage,1,16,2019,20.3,,2019-01-16,,,,
North America,US,Alaska,Anchorage,1,17,2019,25.4,,2019-01-17,,,,
North America,US,Alaska,Anchorage,1,18,2019,16.9,,2019-01-18,,,,
North America,US,Alaska,Anchorage,1,19,2019,11.8,,2019-01-19,,,,
North America,US,Alaska,Anchorage,1,20,2019,7.7,,2019-01-20,,,,
North America,US,Alaska,Anchorage,1,21,2019,9.3,,2019-01-21,,,,
North America,US,Alaska,Anchorage,1,22,2019,20.8,,2019-01-22,,,,
North America,US,Alaska,Anchorage,1,23,2019,31.2,,2019-01-23,,,,
North America,US,Alaska,Anchorage,1,24,2019,34.2,,2019-01-24,,,,
North America,US,Alaska,Anchorage,1,25,2019,37.6,,2019-01-25,,,,
North America,US,Alaska,Anchorage,1,26,2019,37.1,,2019-01-26,,,,
North America,US,Alaska,Anchorage,1,27,2019,32.4,,2019-01-27,,,,
North America,US,Alaska,Anchorage,1,28,2019,32,,2019-01-28,,,,
North America,US,Alaska,Anchorage,1,29,2019,33.7,,2019-01-29,,,,
North America,US,Alaska,Anchorage,1,30,2019,34.6,,2019-01-30,,,,
North America,US,Alaska,Anchorage,1,31,2019,32.7,,2019-01-31,,,,
North America,US,Alaska,Anchorage,2,1,2019,17.6,,2019-02-01,,,,
North America,US,Alaska,Anchorage,2,2,2019,16.1,,2019-02-02,,,,
North America,US,Alaska,Anchorage,2,3,2019,17.3,,2019-02-03,,,,
North America,US,Alaska,Anchorage,2,4,2019,22.9,,2019-02-04,,,,
North America,US,Alaska,Anchorage,2,5,2019,24.7,,2019-02-05,,,,
North America,US,Alaska,Anchorage,2,6,2019,27.5,,2019-02-06,,,,
North America,US,Alaska,Anchorage,2,7,2019,25.1,,2019-02-07,,,,
North America,US,Alaska,Anchorage,2,8,2019,26.2,,2019-02-08,,,,
North America,US,Alaska,Anchorage,2,9,2019,29.9,,2019-02-09,,,,
North America,US,Alaska,Anchorage,2,10,2019,27.3,,2019-02-10,,,,
North America,US,Alaska,Anchorage,2,11,2019,21.4,,2019-02-11,,,,
North America,US,Alaska,Anchorage,2,12,2019,28.5,,2019-02-12,,,,
North America,US,Alaska,Anchorage,2,13,2019,21.9,,2019-02-13,,,,
North America,US,Alaska,Anchorage,2,14,2019,18.3,,2019-02-14,,,,
North America,US,Alaska,Anchorage,2,15,2019,10.1,,2019-02-15,,,,
North America,US,Alaska,Anchorage,2,16,2019,12.5,,2019-02-16,,,,
North America,US,Alaska,Anchorage,2,17,2019,23.3,,2019-02-17,,,,
North America,US,Alaska,Anchorage,2,18,2019,35.1,,2019-02-18,,,,
North America,US,Alaska,Anchorage,2,19,2019,29.7,,2019-02-19,,,,
North America,US,Alaska,Anchorage,2,20,2019,19.9,,2019-02-20,,,,
North America,US,Alaska,Anchorage,2,21,2019,22.4,,2019-02-21,,,,
North America,US,Alaska,Anchorage,2,22,2019,21.4,,2019-02-22,,,,
North America,US,Alaska,Anchorage,2,23,2019,16.3,,2019-02-23,,,,
North America,US,Alaska,Anchorage,2,24,2019,15.5,,2019-02-24,,,,
North America,US,Alaska,Anchorage,2,25,2019,15.3,,2019-02-25,,,,
North America,US,Alaska,Anchorage,2,26,2019,15.1,,2019-02-26,,,,
North America,US,Alaska,Anchorage,2,27,2019,18.4,,2019-02-27,,,,
North America,US,Alaska,Anchorage,2,28,2019,17,,2019-02-28,,,,
North America,US,Alaska,Anchorage,3,1,2019,18.6,,2019-03-01,,,,
North America,US,Alaska,Anchorage,3,2,2019,20.2,,2019-03-02,,,,
North America,US,Alaska,Anchorage,3,3,2019,29,,2019-03-03,,,,
North America,US,Alaska,Anchorage,3,4,2019,27.8,,2019-03-04,,,,
North America,US,Alaska,Anchorage,3,5,2019,25,,2019-03-05,,,,
North America,US,Alaska,Anchorage,3,6,2019,28.3,,2019-03-06,,,,
North America,US,Alaska,Anchorage,3,7,2019,30.1,,2019-03-07,,,,
North America,US,Alaska,Anchorage,3,8,2019,33.1,,2019-03-08,,,,
North America,US,Alaska,Anchorage,3,9,2019,36.8,,2019-03-09,,,,
North America,US,Alaska,Anchorage,3,10,2019,36.6,,2019-03-10,,,,
North America,US,Alaska,Anchorage,3,11,2019,39.7,,2019-03-11,,,,
North America,US,Alaska,Anchorage,3,12,2019,34.6,,2019-03-12,,,,
North America,US,Alaska,Anchorage,3,13,2019,32.6,,2019-03-13,,,,
North America,US,Alaska,Anchorage,3,14,2019,35.5,,2019-03-14,,,,
North America,US,Alaska,Anchorage,3,15,2019,35.5,,2019-03-15,,,,
North America,US,Alaska,Anchorage,3,16,2019,34.8,,2019-03-16,,,,
North America,US,Alaska,Anchorage,3,17,2019,41,,2019-03-17,,,,
North America,US,Alaska,Anchorage,3,18,2019,39.3,,2019-03-18,,,,
North America,US,Alaska,Anchorage,3,19,2019,38,,2019-03-19,,,,
North America,US,Alaska,Anchorage,3,20,2019,36,,2019-03-20,,,,
North America,US,Alaska,Anchorage,3,21,2019,38.7,,2019-03-21,,,,
North America,US,Alaska,Anchorage,3,22,2019,40.7,,2019-03-22,,,,
North America,US,Alaska,Anchorage,3,23,2019,40.5,,2019-03-23,,,,
North America,US,Alaska,Anchorage,3,24,2019,42.4,,2019-03-24,,,,
North America,US,Alaska,Anchorage,3,25,2019,43,,2019-03-25,,,,
North America,US,Alaska,Anchorage,3,26,2019,38.1,,2019-03-26,,,,
North America,US,Alaska,Anchorage,3,27,2019,40.6,,2019-03-27,,,,
North America,US,Alaska,Anchorage,3,28,2019,41.3,,2019-03-28,,,,
North America,US,Alaska,Anchorage,3,29,2019,41.5,,2019-03-29,,,,
North America,US,Alaska,Anchorage,3,30,2019,38.4,,2019-03-30,,,,
North America,US,Alaska,Anchorage,3,31,2019,39,,2019-03-31,,,,
North America,US,Alaska,Anchorage,4,1,2019,39,,2019-04-01,,,,
North America,US,Alaska,Anchorage,4,2,2019,36.9,,2019-04-02,,,,
North America,US,Alaska,Anchorage,4,3,2019,36.7,,2019-04-03,,,,
North America,US,Alaska,Anchorage,4,4,2019,38,,2019-04-04,,,,
North America,US,Alaska,Anchorage,4,5,2019,34.8,,2019-04-05,,,,
North America,US,Alaska,Anchorage,4,6,2019,37.9,,2019-04-06,,,,
North America,US,Alaska,Anchorage,4,7,2019,38.8,,2019-04-07,,,,
North America,US,Alaska,Anchorage,4,8,2019,44.1,,2019-04-08,,,,
North America,US,Alaska,Anchorage,4,9,2019,47.5,,2019-04-09,,,,
North America,US,Alaska,Anchorage,4,10,2019,40.9,,2019-04-10,,,,
North America,US,Alaska,Anchorage,4,11,2019,42,,2019-04-11,,,,
North America,US,Alaska,Anchorage,4,12,2019,41.8,,2019-04-12,,,,
North America,US,Alaska,Anchorage,4,13,2019,41.7,,2019-04-13,,,,
North America,US,Alaska,Anchorage,4,14,2019,42.1,,2019-04-14,,,,
North America,US,Alaska,Anchorage,4,15,2019,41.8,,2019-04-15,,,,
North America,US,Alaska,Anchorage,4,16,2019,44.2,,2019-04-16,,,,
North America,US,Alaska,Anchorage,4,17,2019,40.6,,2019-04-17,,,,
North America,US,Alaska,Anchorage,4,18,2019,35.6,,2019-04-18,,,,
North America,US,Alaska,Anchorage,4,19,2019,34.2,,2019-04-19,,,,
North America,US,Alaska,Anchorage,4,20,2019,37.1,,2019-04-20,,,,
North America,US,Alaska,Anchorage,4,21,2019,36.5,,2019-04-21,,,,
North America,US,Alaska,Anchorage,4,22,2019,36.2,,2019-04-22,,,,
North America,US,Alaska,Anchorage,4,23,2019,34.5,,2019-04-23,,,,
North America,US,Alaska,Anchorage,4,24,2019,35.1,,2019-04-24,,,,
North America,US,Alaska,Anchorage,4,25,2019,40,,2019-04-25,,,,
North America,US,Alaska,Anchorage,4,26,2019,42.7,,2019-04-26,,,,
North America,US,Alaska,Anchorage,4,27,2019,42.7,,2019-04-27,,,,
North America,US,Alaska,Anchorage,4,28,2019,45.5,,2019-04-28,,,,
